2022-11-02 09:07,2022-11-22 12:06,full-size
2022-10-08 07:34,2022-11-24 15:01,class 2 truck
2022-09-07 08:17,2022-10-04 18:30,class 1 truck
2022-10-30 18:06,2022-10-30 18:06,class 2 truck
2022-11-08 10:29,2022-11-10 07:06,class 2 truck
2022-11-10 07:24,2022-11-12 13:55,full-size
2022-09-02 08:52,2022-11-06 07:59,class 2 truck
2022-10-17 07:52,2022-11-18 07:02,class 1 truck
2022-10-04 09:43,2022-11-16 09:33,compact
2022-10-12 18:30,2022-10-20 15:32,compact
2022-09-02 07:04,2022-11-01 07:04,class 2 truck
2022-11-08 17:33,2022-11-22 07:55,full-size
2022-10-07 07:13,2022-10-30 16:21,medium
2022-09-12 07:35,2022-11-22 08:02,full-size
2022-10-13 07:10,2022-11-23 07:45,class 1 truck
2022-11-07 18:22,2022-11-07 18:22,full-size
2022-09-14 07:58,2022-11-19 18:07,class 2 truck
2022-09-27 11:57,2022-11-29 17:48,compact
2022-11-25 13:22,2022-11-28 18:30,class 1 truck
2022-09-25 16:03,2022-10-26 18:30,full-size
2022-10-27 18:30,2022-11-25 07:46,class 2 truck
2022-09-17 10:50,2022-10-06 07:54,medium
2022-09-24 18:04,2022-11-30 09:51,compact
2022-09-13 13:05,2022-10-08 18:11,compact
2022-10-06 10:02,2022-10-21 18:22,full-size
2022-09-22 09:35,2022-11-14 18:19,class 2 truck
2022-11-11 16:55,2022-11-17 14:00,full-size
2022-09-03 18:30,2022-11-28 15:23,full-size
2022-11-01 07:16,2022-11-05 15:39,full-size
2022-10-22 18:13,2022-10-22 18:13,compact
2022-11-17 14:09,2022-11-27 11:22,compact
2022-10-04 16:53,2022-10-18 18:30,compact
2022-11-28 18:30,2022-11-28 18:30,full-size
2022-11-29 12:23,2022-11-29 12:23,medium
2022-10-19 14:56,2022-10-19 14:56,class 1 truck
2022-10-30 18:30,2022-11-17 18:13,full-size
2022-11-07 18:30,2022-11-07 18:30,compact
2022-09-07 17:15,2022-11-01 18:18,class 1 truck
2022-10-04 07:04,2022-10-24 18:30,compact
2022-10-12 07:51,2022-10-29 07:12,class 1 truck
2022-10-20 07:56,2022-11-26 15:11,full-size
2022-11-18 07:46,2022-11-18 07:46,class 1 truck
2022-10-12 11:28,2022-10-14 10:06,compact
2022-11-23 18:30,2022-11-24 07:49,full-size
2022-09-19 10:47,2022-10-24 07:23,class 1 truck
2022-11-14 08:02,2022-11-14 08:02,full-size
2022-11-06 07:00,2022-11-06 07:00,compact
2022-11-07 07:17,2022-11-09 07:55,class 1 truck
2022-09-10 18:07,2022-10-24 10:53,class 2 truck
2022-10-24 07:56,2022-11-07 09:00,medium
2022-11-18 07:52,2022-11-18 18:18,medium
2022-10-13 12:33,2022-10-13 12:33,compact
2022-10-25 18:30,2022-10-27 07:11,compact
2022-09-16 07:14,2022-11-21 18:12,compact
2022-09-19 18:03,2022-11-28 13:38,class 2 truck
2022-10-19 18:30,2022-11-19 07:16,compact
2022-09-27 18:18,2022-10-22 18:30,medium
2022-10-05 07:55,2022-10-05 18:30,class 1 truck
2022-10-24 07:02,2022-11-10 07:23,class 2 truck
2022-11-13 11:57,2022-11-13 11:57,compact
2022-11-17 18:30,2022-11-18 10:22,class 1 truck
2022-11-11 08:43,2022-11-15 18:02,compact
2022-11-01 14:22,2022-11-01 18:30,class 2 truck
2022-09-14 18:06,2022-10-12 07:39,full-size
2022-11-04 09:13,2022-11-05 14:51,class 2 truck
2022-11-20 08:05,2022-11-24 07:54,class 1 truck
2022-10-27 07:20,2022-10-27 07:20,medium
2022-09-06 07:41,2022-11-13 17:13,medium
2022-09-15 07:16,2022-10-09 07:55,class 1 truck
2022-09-05 12:12,2022-11-02 07:52,class 2 truck
2022-09-28 18:30,2022-10-10 16:11,full-size
2022-09-09 07:24,2022-11-04 12:37,full-size
2022-09-03 07:25,2022-11-05 07:18,medium
2022-10-20 17:37,2022-11-19 07:46,medium
2022-11-17 18:16,2022-11-17 18:16,medium
2022-10-25 18:14,2022-11-02 07:37,medium
2022-09-10 17:30,2022-10-18 08:38,class 2 truck
2022-10-27 08:31,2022-11-27 12:06,class 2 truck
2022-11-12 07:44,2022-11-12 07:44,class 2 truck
2022-09-23 07:34,2022-11-18 12:58,full-size
2022-10-05 17:41,2022-10-15 18:30,class 1 truck
2022-11-11 16:40,2022-11-11 16:40,full-size
2022-09-06 12:33,2022-10-23 07:50,full-size
2022-10-25 18:23,2022-10-25 18:23,compact
2022-11-04 18:01,2022-11-21 16:50,class 1 truck
2022-10-03 16:38,2022-10-03 16:38,full-size
2022-11-29 18:09,2022-11-29 18:30,class 1 truck
2022-09-27 07:20,2022-11-27 08:10,compact
2022-09-06 17:45,2022-10-20 18:15,class 1 truck
2022-09-17 13:01,2022-11-13 14:20,medium
2022-11-04 13:56,2022-11-16 13:10,class 1 truck
2022-09-07 07:17,2022-10-09 18:30,compact
2022-10-26 18:01,2022-10-26 18:01,medium
2022-10-29 18:27,2022-10-29 18:27,class 1 truck
2022-09-23 15:59,2022-11-11 13:51,full-size
2022-11-06 16:41,2022-11-13 11:59,class 1 truck
2022-09-07 10:54,2022-10-10 10:51,compact
2022-10-29 18:30,2022-10-31 07:33,class 2 truck
2022-09-21 12:26,2022-11-19 14:30,full-size
2022-09-10 09:38,2022-10-08 07:34,class 2 truck
2022-09-12 18:30,2022-11-03 18:30,full-size
2022-11-19 15:34,2022-11-20 07:02,compact
2022-09-16 18:24,2022-11-27 07:04,medium
2022-11-07 18:30,2022-11-07 18:30,class 2 truck
2022-09-23 18:30,2022-10-30 18:30,class 1 truck
2022-09-05 07:26,2022-11-20 07:25,medium
2022-09-12 18:23,2022-11-04 07:14,medium
2022-10-20 18:30,2022-10-20 18:30,class 2 truck
2022-09-05 14:36,2022-10-26 07:07,class 1 truck
2022-09-03 18:24,2022-11-20 18:30,class 1 truck
2022-09-04 16:43,2022-10-13 07:08,full-size
2022-10-10 07:03,2022-11-05 15:42,class 1 truck
2022-11-07 07:23,2022-11-10 07:00,class 1 truck
2022-11-16 07:09,2022-11-29 09:14,medium
2022-11-09 16:04,2022-11-21 07:19,full-size
2022-11-26 07:14,2022-11-26 18:03,medium
2022-09-07 07:42,2022-11-23 12:24,class 2 truck
2022-10-14 07:27,2022-10-16 12:38,compact
2022-10-14 18:30,2022-11-03 10:16,class 1 truck
2022-11-02 08:50,2022-11-03 17:41,compact
2022-09-12 13:30,2022-11-18 18:18,full-size
2022-09-30 07:04,2022-10-13 07:39,class 1 truck
2022-09-09 07:45,2022-10-19 07:04,class 1 truck
2022-11-14 18:13,2022-11-14 18:13,compact
2022-11-09 10:34,2022-11-09 10:34,full-size
2022-10-30 07:03,2022-11-02 09:32,class 2 truck
2022-09-30 07:35,2022-11-30 07:26,medium
2022-09-07 09:26,2022-11-16 08:20,full-size
2022-10-18 16:49,2022-10-18 16:49,class 2 truck
2022-10-12 07:22,2022-10-28 07:52,compact
2022-09-23 14:15,2022-11-16 13:53,class 1 truck
2022-11-10 18:30,2022-11-10 18:30,medium
2022-10-13 07:16,2022-10-23 07:04,full-size
2022-09-24 08:22,2022-11-11 16:05,compact
2022-10-30 18:30,2022-11-01 18:27,class 2 truck
2022-11-03 07:31,2022-11-20 07:08,compact
2022-10-17 18:27,2022-10-26 13:40,class 2 truck
2022-10-15 07:09,2022-11-27 10:48,medium
2022-10-23 07:24,2022-11-23 10:40,compact
2022-09-18 13:27,2022-10-14 18:15,medium
2022-10-02 11:54,2022-11-13 17:12,medium
2022-11-29 18:03,2022-11-29 18:03,class 1 truck
2022-09-29 07:00,2022-10-30 07:49,full-size
2022-11-23 13:57,2022-11-24 18:30,compact
2022-10-03 18:16,2022-11-19 11:46,compact
2022-11-30 08:40,2022-11-30 12:04,compact
2022-09-06 18:30,2022-10-15 17:02,compact
2022-10-06 17:26,2022-10-06 17:26,medium
2022-10-26 13:15,2022-11-19 07:24,class 1 truck
2022-09-17 12:14,2022-11-23 07:47,medium
2022-10-28 07:23,2022-11-05 18:25,class 1 truck
2022-09-10 08:23,2022-10-18 07:47,medium
2022-11-11 07:41,2022-11-24 18:17,medium
2022-10-21 07:58,2022-10-21 07:58,medium
2022-11-19 07:34,2022-11-29 18:25,medium
2022-09-22 07:29,2022-11-13 07:05,full-size
2022-09-16 08:56,2022-11-28 08:23,class 2 truck
2022-11-02 07:15,2022-11-02 07:15,medium
2022-11-16 18:03,2022-11-27 09:50,compact
2022-09-12 07:12,2022-10-25 18:24,class 2 truck
2022-10-19 13:26,2022-10-19 13:26,compact
2022-10-17 18:30,2022-10-17 18:30,medium
2022-09-11 07:25,2022-10-03 07:13,class 2 truck
2022-09-04 07:27,2022-11-16 09:48,compact
2022-11-29 16:22,2022-11-29 16:22,class 2 truck
2022-10-28 18:30,2022-10-28 18:30,class 1 truck
2022-10-24 18:30,2022-10-24 18:30,full-size
2022-11-05 15:00,2022-11-09 07:27,medium
2022-09-28 07:45,2022-11-21 17:33,class 1 truck
2022-11-20 07:48,2022-11-23 13:44,full-size
2022-11-08 18:08,2022-11-08 18:08,compact
2022-10-05 18:30,2022-11-19 07:24,full-size
2022-10-02 17:39,2022-11-24 07:26,medium
2022-11-02 09:05,2022-11-02 09:05,medium
2022-11-10 18:22,2022-11-24 11:29,medium
2022-09-07 07:51,2022-10-21 07:29,medium
2022-09-20 07:44,2022-10-21 13:36,full-size
2022-11-04 07:42,2022-11-17 07:43,full-size
2022-10-30 18:11,2022-10-30 18:11,class 2 truck
2022-10-14 07:00,2022-11-23 07:48,class 2 truck
2022-10-12 07:01,2022-10-14 07:30,full-size
2022-10-23 18:30,2022-10-23 18:30,compact
2022-10-08 14:57,2022-11-04 18:30,medium
2022-11-23 07:43,2022-11-30 16:11,compact
2022-11-04 18:30,2022-11-04 18:30,medium
2022-11-03 07:15,2022-11-12 18:30,class 1 truck
2022-11-08 13:48,2022-11-11 18:27,medium
2022-10-11 09:02,2022-10-23 08:37,class 2 truck
2022-09-25 18:06,2022-10-18 07:47,class 2 truck
2022-11-23 11:29,2022-11-23 11:29,class 2 truck
2022-11-27 10:22,2022-11-29 10:11,class 2 truck
2022-09-26 17:52,2022-11-08 18:30,class 2 truck
2022-11-18 07:26,2022-11-25 07:30,class 2 truck
2022-09-23 07:38,2022-11-13 18:30,class 2 truck
2022-10-20 18:30,2022-11-20 07:50,compact
2022-10-16 18:30,2022-10-16 18:30,compact
2022-11-29 07:29,2022-11-30 09:08,class 1 truck
2022-09-24 07:35,2022-11-11 18:04,class 1 truck
2022-10-15 12:52,2022-10-26 07:57,medium
2022-09-16 07:34,2022-10-31 18:29,compact
2022-10-11 07:26,2022-11-21 18:08,medium
2022-11-08 10:47,2022-11-11 07:12,class 2 truck
2022-09-05 18:26,2022-10-10 15:31,medium
2022-09-09 07:16,2022-10-05 11:40,compact
2022-11-24 14:33,2022-11-28 18:29,compact
2022-10-24 18:19,2022-10-25 11:11,class 1 truck
2022-10-27 17:08,2022-10-27 17:08,class 2 truck
2022-11-10 07:59,2022-11-22 13:35,medium
2022-11-29 07:09,2022-11-29 18:30,full-size
2022-10-04 07:53,2022-11-26 12:08,class 2 truck
2022-09-20 07:54,2022-10-21 18:08,full-size
2022-11-26 18:11,2022-11-29 18:30,class 1 truck
2022-10-21 07:39,2022-11-24 13:30,class 1 truck
2022-09-06 18:00,2022-11-03 16:45,medium
2022-09-17 18:16,2022-10-18 18:21,full-size
2022-10-18 18:30,2022-10-18 18:30,class 1 truck
2022-09-08 13:35,2022-11-09 18:30,medium
2022-10-10 18:30,2022-10-14 07:16,compact
2022-10-04 09:15,2022-10-15 07:34,medium
2022-11-23 18:15,2022-11-23 18:15,medium
2022-11-17 18:13,2022-11-20 07:16,compact
2022-09-19 10:45,2022-11-18 07:31,medium
2022-10-20 07:56,2022-10-20 07:56,class 1 truck
2022-09-13 14:37,2022-11-16 13:00,full-size
2022-09-16 07:24,2022-10-10 07:15,compact
2022-09-25 18:11,2022-11-24 15:44,full-size
2022-10-12 18:01,2022-10-12 18:01,class 2 truck
2022-09-05 07:51,2022-10-18 18:30,compact
2022-10-02 08:55,2022-10-22 13:02,class 1 truck
2022-11-24 10:31,2022-11-27 18:30,class 2 truck
2022-09-08 11:58,2022-11-29 17:09,compact
2022-11-07 07:14,2022-11-07 07:14,compact
2022-10-08 18:00,2022-10-24 16:42,full-size
2022-11-20 07:59,2022-11-20 07:59,class 1 truck
2022-10-18 18:19,2022-11-22 07:01,class 1 truck
2022-09-30 07:28,2022-10-07 07:46,compact
2022-09-10 07:51,2022-11-01 18:18,compact
2022-10-20 17:47,2022-10-20 17:47,class 2 truck
2022-10-12 07:15,2022-11-21 08:18,compact
2022-09-26 07:22,2022-10-21 18:30,compact
2022-09-28 10:48,2022-10-03 10:26,full-size
2022-10-15 07:13,2022-10-18 09:23,class 1 truck
2022-11-17 07:08,2022-11-24 07:31,full-size
2022-09-01 13:47,2022-11-18 17:50,medium
2022-09-24 07:42,2022-11-06 18:24,class 2 truck
2022-10-19 18:09,2022-10-20 07:29,medium
2022-10-07 07:47,2022-10-07 09:24,compact
2022-10-09 18:30,2022-11-22 07:57,class 2 truck
2022-10-31 18:12,2022-10-31 18:12,class 2 truck
2022-11-25 18:00,2022-11-25 18:00,class 1 truck
2022-10-20 18:04,2022-11-28 09:27,class 2 truck
2022-09-06 18:30,2022-11-04 07:22,class 1 truck
2022-10-06 07:32,2022-11-21 07:30,class 1 truck
2022-09-06 07:29,2022-11-17 07:52,class 1 truck
2022-11-29 15:30,2022-11-29 18:30,medium
2022-11-05 12:50,2022-11-05 12:50,class 1 truck
2022-10-17 07:36,2022-10-21 09:08,compact
2022-10-09 14:04,2022-10-09 14:04,class 1 truck
2022-11-06 07:37,2022-11-21 18:23,medium
2022-11-30 07:05,2022-11-30 09:39,compact
2022-10-04 07:11,2022-10-04 07:11,class 2 truck
2022-10-22 16:36,2022-11-26 07:45,class 1 truck
2022-11-03 07:34,2022-11-03 07:34,medium
2022-09-10 07:15,2022-10-24 14:56,compact
2022-10-13 18:11,2022-10-22 18:29,class 1 truck
2022-09-13 15:03,2022-11-13 18:30,class 1 truck
2022-09-21 16:52,2022-10-03 18:12,full-size
2022-10-15 18:30,2022-11-01 18:30,compact
2022-09-04 17:23,2022-11-13 17:53,medium
2022-09-10 18:23,2022-10-07 07:43,full-size
2022-09-03 15:37,2022-11-10 07:41,full-size
2022-09-30 07:18,2022-10-28 18:30,medium
2022-10-14 18:01,2022-10-14 18:01,full-size
2022-10-03 14:34,2022-10-15 07:03,compact
2022-10-27 07:11,2022-11-05 11:19,medium
2022-11-09 18:06,2022-11-29 18:14,class 1 truck
2022-09-18 11:56,2022-11-17 10:08,class 1 truck
2022-11-10 09:16,2022-11-11 07:18,full-size
2022-11-05 17:10,2022-11-18 07:45,full-size
2022-10-29 07:39,2022-11-07 07:18,class 2 truck
2022-09-03 18:30,2022-10-29 15:06,full-size
2022-09-23 15:14,2022-10-25 12:07,class 2 truck
2022-10-15 18:30,2022-11-19 18:30,class 1 truck
2022-10-02 12:00,2022-11-09 07:55,full-size
2022-11-12 07:54,2022-11-12 07:54,class 1 truck
2022-10-21 08:46,2022-11-24 14:43,class 1 truck
2022-11-15 09:51,2022-11-29 07:18,class 2 truck
2022-11-21 10:09,2022-11-25 07:11,class 2 truck
2022-11-11 18:30,2022-11-30 18:28,medium
2022-11-04 07:59,2022-11-21 07:27,full-size
2022-10-14 11:52,2022-11-17 15:44,class 1 truck
2022-11-16 16:02,2022-11-29 07:39,class 1 truck
2022-11-03 18:30,2022-11-20 18:30,class 2 truck
2022-09-23 07:56,2022-10-02 07:02,compact
2022-11-09 07:51,2022-11-19 18:25,full-size
2022-09-07 15:53,2022-11-21 18:30,class 1 truck
2022-11-25 18:23,2022-11-25 18:23,full-size
2022-10-28 10:35,2022-11-23 16:33,compact
2022-10-14 07:45,2022-10-14 07:45,class 1 truck
2022-09-02 18:30,2022-11-23 18:30,class 1 truck
2022-10-03 16:21,2022-10-03 16:21,full-size
2022-10-24 07:00,2022-10-24 07:00,class 2 truck
2022-09-29 08:46,2022-10-31 18:06,full-size
2022-10-29 08:03,2022-11-07 18:30,class 1 truck
2022-11-21 15:09,2022-11-21 15:09,full-size
2022-11-19 18:30,2022-11-27 12:34,compact
2022-10-04 10:18,2022-10-14 18:06,class 1 truck
2022-11-10 18:30,2022-11-23 18:22,medium
2022-10-14 18:30,2022-10-21 07:35,medium
2022-09-23 07:39,2022-11-28 07:44,class 2 truck
2022-11-24 07:09,2022-11-24 07:09,medium
2022-09-23 12:15,2022-11-26 18:23,medium
2022-11-21 18:05,2022-11-21 18:05,compact
2022-09-04 18:30,2022-11-14 17:56,compact
2022-09-24 18:03,2022-11-24 13:22,class 2 truck
2022-09-16 08:49,2022-10-01 13:37,full-size
2022-10-18 11:53,2022-11-28 18:02,medium
2022-09-07 18:30,2022-10-07 07:52,class 1 truck
2022-09-15 12:35,2022-11-12 10:32,class 1 truck
2022-11-03 18:28,2022-11-29 07:33,class 2 truck
2022-10-26 07:33,2022-11-10 14:36,compact
2022-10-21 07:50,2022-11-22 07:06,compact
2022-11-26 07:30,2022-11-26 07:30,compact
2022-11-01 18:13,2022-11-16 17:20,compact
2022-10-26 15:19,2022-11-08 18:30,class 1 truck
2022-09-15 07:03,2022-11-26 07:26,full-size
2022-10-14 18:05,2022-11-29 07:15,compact
2022-09-11 12:49,2022-11-15 18:22,full-size
2022-09-20 07:10,2022-11-12 18:16,medium
2022-11-02 13:42,2022-11-02 13:42,compact
2022-09-13 18:30,2022-11-04 18:15,class 1 truck
2022-11-22 18:07,2022-11-23 18:10,compact
2022-09-22 12:51,2022-10-04 16:57,class 1 truck
2022-09-14 12:07,2022-11-18 12:38,compact
2022-11-20 18:00,2022-11-21 12:47,medium
2022-09-20 17:27,2022-11-03 14:46,class 1 truck
2022-09-20 08:22,2022-11-27 07:43,full-size
2022-09-28 07:12,2022-10-18 18:11,compact
2022-10-15 18:30,2022-11-03 18:30,medium
2022-09-08 18:00,2022-10-24 07:45,class 1 truck
2022-09-23 14:38,2022-11-29 09:22,compact
2022-10-09 13:08,2022-10-17 12:56,full-size
2022-11-06 07:12,2022-11-27 08:48,class 2 truck
2022-09-14 07:54,2022-10-23 09:36,full-size
2022-11-12 07:16,2022-11-21 07:50,compact
2022-10-19 09:20,2022-11-15 07:48,full-size
2022-10-19 14:31,2022-10-19 14:31,compact
2022-09-07 16:15,2022-11-01 18:27,class 1 truck
2022-11-21 14:10,2022-11-21 14:10,medium
2022-09-18 18:30,2022-10-23 07:01,medium
2022-11-30 15:33,2022-11-30 18:30,class 2 truck
2022-10-26 08:59,2022-10-26 18:05,class 1 truck
2022-09-13 16:49,2022-11-28 07:56,medium
2022-11-29 07:20,2022-11-29 07:20,compact
2022-10-11 12:05,2022-11-08 18:23,class 2 truck
2022-11-18 15:32,2022-11-19 07:25,class 2 truck
2022-10-19 12:23,2022-10-19 12:23,class 1 truck
2022-11-11 11:13,2022-11-16 07:06,class 1 truck
2022-10-02 13:33,2022-10-02 13:33,class 1 truck
2022-11-05 11:47,2022-11-05 11:47,class 1 truck
2022-11-11 07:14,2022-11-15 18:30,class 1 truck
2022-11-21 15:34,2022-11-23 17:54,medium
2022-09-03 12:54,2022-11-11 07:16,full-size
2022-11-16 18:30,2022-11-25 07:49,medium
2022-10-29 18:30,2022-11-30 14:16,class 2 truck
2022-09-16 18:28,2022-11-24 18:30,compact
2022-11-30 07:17,2022-11-30 15:50,medium
2022-10-08 18:30,2022-10-08 18:30,compact
2022-11-29 18:30,2022-11-30 17:56,medium
2022-09-18 07:09,2022-10-31 07:23,class 1 truck
2022-09-17 12:18,2022-11-17 17:58,compact
2022-10-20 10:56,2022-11-17 07:16,class 1 truck
2022-11-01 07:22,2022-11-01 07:22,compact
2022-09-28 17:20,2022-11-16 07:44,full-size
2022-09-28 07:05,2022-10-29 13:41,class 1 truck
2022-09-29 07:11,2022-10-23 18:30,class 1 truck
2022-10-09 18:30,2022-11-21 07:53,compact
2022-11-04 12:13,2022-11-23 18:18,class 2 truck
2022-11-16 07:02,2022-11-21 11:12,class 1 truck
2022-09-25 15:18,2022-10-20 14:34,class 1 truck
2022-09-27 07:39,2022-10-24 18:30,medium
2022-11-20 13:11,2022-11-24 18:30,medium
2022-11-29 16:21,2022-11-29 16:21,compact
2022-09-02 16:15,2022-11-28 07:11,class 1 truck
2022-11-16 12:46,2022-11-17 15:11,medium
2022-10-13 13:51,2022-11-24 18:22,compact
2022-10-27 07:48,2022-10-27 07:48,full-size
2022-10-11 13:21,2022-10-29 09:50,class 2 truck
2022-11-16 18:30,2022-11-29 17:33,compact
2022-11-29 07:18,2022-11-30 07:04,class 2 truck
2022-10-20 12:27,2022-11-29 18:05,medium
2022-10-16 13:29,2022-10-16 13:29,medium
2022-09-21 18:02,2022-10-15 16:56,full-size
2022-11-07 13:17,2022-11-07 13:17,medium
2022-11-12 07:07,2022-11-27 07:57,medium
2022-10-12 17:56,2022-10-28 07:07,medium
2022-10-08 18:30,2022-11-26 07:56,compact
2022-09-25 18:24,2022-10-06 07:53,compact
2022-09-28 07:06,2022-10-26 18:30,compact
2022-11-20 07:00,2022-11-27 07:55,class 2 truck
2022-09-13 08:26,2022-10-04 07:33,full-size
2022-10-08 09:38,2022-11-20 15:34,class 2 truck
2022-10-11 07:53,2022-11-01 17:32,full-size
2022-11-02 07:37,2022-11-02 07:37,full-size
2022-11-12 07:12,2022-11-26 07:37,full-size
2022-10-01 07:00,2022-10-01 07:00,full-size
2022-10-05 07:48,2022-11-22 07:52,class 2 truck
2022-09-27 07:21,2022-11-06 15:42,class 1 truck
2022-09-20 16:55,2022-10-31 07:12,class 1 truck
2022-10-03 12:36,2022-10-11 07:59,compact
2022-11-15 07:00,2022-11-26 14:43,class 1 truck
2022-11-12 07:22,2022-11-19 11:37,medium
2022-11-25 07:25,2022-11-25 07:25,class 2 truck
2022-09-25 18:21,2022-10-28 18:14,class 2 truck
2022-10-06 07:47,2022-10-16 07:05,medium
2022-10-05 18:27,2022-10-05 18:27,medium
2022-09-15 18:30,2022-11-25 17:38,class 1 truck
2022-11-28 07:14,2022-11-28 07:14,full-size
2022-11-22 07:23,2022-11-22 11:59,class 2 truck
2022-11-17 07:42,2022-11-19 13:09,compact
2022-11-22 18:30,2022-11-23 07:45,compact
2022-11-15 18:30,2022-11-16 18:30,full-size
2022-10-16 16:04,2022-11-09 13:00,class 1 truck
2022-10-11 11:02,2022-10-11 11:02,full-size
2022-09-25 07:03,2022-11-10 17:57,medium
2022-10-30 17:04,2022-11-29 10:21,full-size
2022-10-30 18:30,2022-10-30 18:30,class 1 truck
2022-09-23 07:11,2022-10-01 15:21,medium
2022-11-20 12:27,2022-11-30 10:00,full-size
2022-10-09 07:06,2022-10-13 07:38,class 2 truck
2022-10-04 07:37,2022-10-07 16:55,compact
2022-11-28 09:46,2022-11-29 14:15,medium
2022-11-04 18:30,2022-11-18 18:30,class 1 truck
2022-11-02 08:47,2022-11-30 15:40,medium
2022-09-09 07:17,2022-11-19 07:48,full-size
2022-11-08 16:16,2022-11-13 14:55,class 1 truck
2022-09-25 13:04,2022-10-22 09:33,full-size
2022-09-13 09:43,2022-10-19 18:30,class 1 truck
2022-11-22 11:38,2022-11-22 11:38,full-size
2022-09-04 18:30,2022-10-09 14:41,full-size
2022-09-13 07:31,2022-10-11 18:12,full-size
2022-09-18 15:42,2022-10-19 07:15,medium
2022-10-13 07:06,2022-10-13 07:06,class 2 truck
2022-09-28 07:34,2022-11-14 07:47,class 2 truck
2022-10-29 09:34,2022-11-29 18:13,class 2 truck
2022-11-27 07:45,2022-11-29 07:34,medium
2022-11-23 10:23,2022-11-30 07:48,class 1 truck
2022-11-01 07:22,2022-11-20 13:15,compact
2022-11-09 17:11,2022-11-29 07:52,class 2 truck
2022-11-10 17:27,2022-11-26 08:53,medium
2022-10-25 07:56,2022-10-25 07:56,full-size
2022-10-13 14:31,2022-11-07 18:30,class 2 truck
2022-10-11 18:30,2022-10-22 08:55,class 1 truck
2022-09-22 10:02,2022-10-24 12:03,class 1 truck
2022-11-19 14:42,2022-11-20 09:41,full-size
2022-10-28 09:48,2022-11-13 18:05,medium
2022-10-17 07:07,2022-10-17 07:07,medium
2022-11-06 13:58,2022-11-19 09:16,full-size
2022-09-09 14:24,2022-11-14 14:44,class 2 truck
2022-11-02 13:10,2022-11-12 18:10,full-size
2022-09-27 07:48,2022-10-15 09:37,class 2 truck
2022-09-21 18:08,2022-10-10 18:30,compact
2022-09-07 07:29,2022-11-16 18:30,class 2 truck
2022-11-03 16:36,2022-11-17 07:44,full-size
2022-09-10 09:58,2022-10-28 14:00,class 1 truck
2022-10-20 07:10,2022-11-26 18:01,full-size
2022-09-03 11:58,2022-10-27 11:27,compact
2022-09-13 08:47,2022-10-02 11:54,class 2 truck
2022-11-14 14:35,2022-11-24 13:13,class 2 truck
2022-10-26 16:19,2022-11-03 07:23,full-size
2022-09-17 18:30,2022-10-04 18:11,full-size
2022-11-05 07:04,2022-11-19 07:14,full-size
2022-09-05 18:30,2022-10-09 07:00,compact
2022-09-12 18:08,2022-10-05 08:23,full-size
2022-11-13 07:29,2022-11-30 14:12,full-size
2022-10-10 07:38,2022-11-13 07:09,full-size
2022-09-13 18:19,2022-11-19 07:07,class 2 truck
2022-09-20 08:24,2022-10-18 14:58,class 1 truck
2022-10-22 10:39,2022-10-30 14:20,class 1 truck
2022-11-15 18:30,2022-11-26 13:52,medium
2022-10-25 18:16,2022-10-25 18:16,full-size
2022-09-02 18:20,2022-11-29 09:49,class 2 truck
2022-11-27 18:23,2022-11-28 09:46,full-size
2022-11-18 07:00,2022-11-21 18:30,medium
2022-09-16 07:46,2022-11-19 07:56,class 1 truck
2022-09-09 07:22,2022-11-03 07:52,class 2 truck
2022-11-21 07:48,2022-11-29 07:50,medium
2022-10-31 09:26,2022-10-31 09:26,full-size
2022-09-26 07:00,2022-11-23 12:37,medium
2022-11-05 18:22,2022-11-07 07:44,medium
2022-10-27 18:16,2022-11-16 07:51,class 1 truck
2022-11-28 14:20,2022-11-30 13:50,class 1 truck
2022-09-24 17:16,2022-11-01 11:33,full-size
2022-11-04 07:58,2022-11-04 10:36,class 1 truck
2022-09-16 07:26,2022-11-24 18:29,medium
2022-10-05 07:39,2022-10-30 08:59,class 1 truck
2022-09-25 07:01,2022-11-02 18:11,class 1 truck
2022-11-16 07:50,2022-11-23 07:05,class 2 truck
2022-10-29 18:30,2022-11-04 18:30,class 2 truck
2022-09-05 07:53,2022-11-11 07:12,class 1 truck
2022-10-05 07:03,2022-10-05 07:03,class 1 truck
2022-11-13 12:05,2022-11-24 11:49,class 1 truck
2022-09-03 14:16,2022-10-06 11:18,full-size
2022-11-16 18:17,2022-11-16 18:17,full-size
2022-11-10 07:05,2022-11-10 07:05,medium
2022-09-22 07:11,2022-11-29 15:51,class 2 truck
2022-10-20 12:22,2022-10-20 12:22,compact
2022-11-02 18:30,2022-11-02 18:30,class 1 truck
2022-10-15 16:48,2022-10-27 17:19,full-size
2022-10-10 12:39,2022-11-16 18:30,medium
2022-10-26 07:56,2022-11-20 07:13,full-size
2022-09-08 07:51,2022-10-27 07:29,medium
2022-10-08 07:31,2022-11-11 07:18,full-size
2022-09-18 07:32,2022-10-25 15:39,compact
2022-11-12 15:34,2022-11-12 15:34,compact
2022-10-12 18:30,2022-10-27 07:28,medium
2022-10-12 18:22,2022-11-09 16:43,class 2 truck
2022-10-16 08:17,2022-10-16 08:17,class 1 truck
2022-11-04 18:30,2022-11-30 07:05,full-size
2022-09-13 07:48,2022-10-22 10:29,class 1 truck
2022-09-08 07:57,2022-11-27 12:31,class 2 truck
2022-11-19 09:33,2022-11-28 16:46,full-size
